cty_id,location_code,total_voters_processed,reg_name,prv_name,cty_name
196,NATIONAL CAPITAL REGION|NATIONAL CAPITAL REGION - THIRD DISTRICT|CITY OF VALENZUELA,353937,NATIONAL CAPITAL REGION,NATIONAL CAPITAL REGION - THIRD DISTRICT,CITY OF VALENZUELA
197,NIR|NEGROS OCCIDENTAL|BINALBAGAN,38534,NIR,NEGROS OCCIDENTAL,BINALBAGAN
198,NIR|NEGROS OCCIDENTAL|CALATRAVA,43164,NIR,NEGROS OCCIDENTAL,CALATRAVA
199,NIR|NEGROS OCCIDENTAL|CANDONI,13782,NIR,NEGROS OCCIDENTAL,CANDONI
200,NIR|NEGROS OCCIDENTAL|CAUAYAN,45983,NIR,NEGROS OCCIDENTAL,CAUAYAN
201,NIR|NEGROS OCCIDENTAL|CITY OF BACOLOD,309413,NIR,NEGROS OCCIDENTAL,CITY OF BACOLOD
202,NIR|NEGROS OCCIDENTAL|CITY OF BAGO,89078,NIR,NEGROS OCCIDENTAL,CITY OF BAGO
203,NIR|NEGROS OCCIDENTAL|CITY OF CADIZ,72037,NIR,NEGROS OCCIDENTAL,CITY OF CADIZ
204,NIR|NEGROS OCCIDENTAL|CITY OF ESCALANTE,51974,NIR,NEGROS OCCIDENTAL,CITY OF ESCALANTE
205,NIR|NEGROS OCCIDENTAL|CITY OF HIMAMAYLAN,64964,NIR,NEGROS OCCIDENTAL,CITY OF HIMAMAYLAN
206,NIR|NEGROS OCCIDENTAL|CITY OF KABANKALAN,96234,NIR,NEGROS OCCIDENTAL,CITY OF KABANKALAN
207,NIR|NEGROS OCCIDENTAL|CITY OF LA CARLOTA,39699,NIR,NEGROS OCCIDENTAL,CITY OF LA CARLOTA
208,NIR|NEGROS OCCIDENTAL|CITY OF SAGAY,65497,NIR,NEGROS OCCIDENTAL,CITY OF SAGAY
209,NIR|NEGROS OCCIDENTAL|CITY OF SAN CARLOS,74941,NIR,NEGROS OCCIDENTAL,CITY OF SAN CARLOS
210,NIR|NEGROS OCCIDENTAL|CITY OF SILAY,78297,NIR,NEGROS OCCIDENTAL,CITY OF SILAY
211,NIR|NEGROS OCCIDENTAL|CITY OF SIPALAY,36273,NIR,NEGROS OCCIDENTAL,CITY OF SIPALAY
212,NIR|NEGROS OCCIDENTAL|CITY OF TALISAY,60124,NIR,NEGROS OCCIDENTAL,CITY OF TALISAY
213,NIR|NEGROS OCCIDENTAL|CITY OF VICTORIAS,47134,NIR,NEGROS OCCIDENTAL,CITY OF VICTORIAS
214,NIR|NEGROS OCCIDENTAL|ENRIQUE B. MAGALONA,35326,NIR,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA
215,NIR|NEGROS OCCIDENTAL|HINIGARAN,48960,NIR,NEGROS OCCIDENTAL,HINIGARAN
216,NIR|NEGROS OCCIDENTAL|HINOBA-AN,30437,NIR,NEGROS OCCIDENTAL,HINOBA-AN
217,NIR|NEGROS OCCIDENTAL|ILOG,29831,NIR,NEGROS OCCIDENTAL,ILOG
218,NIR|NEGROS OCCIDENTAL|ISABELA,37570,NIR,NEGROS OCCIDENTAL,ISABELA
219,NIR|NEGROS OCCIDENTAL|LA CASTELLANA,41523,NIR,NEGROS OCCIDENTAL,LA CASTELLANA
220,NIR|NEGROS OCCIDENTAL|MANAPLA,28764,NIR,NEGROS OCCIDENTAL,MANAPLA
221,NIR|NEGROS OCCIDENTAL|MOISES PADILLA,23849,NIR,NEGROS OCCIDENTAL,MOISES PADILLA
222,NIR|NEGROS OCCIDENTAL|MURCIA,47215,NIR,NEGROS OCCIDENTAL,MURCIA
223,NIR|NEGROS OCCIDENTAL|PONTEVEDRA,29069,NIR,NEGROS OCCIDENTAL,PONTEVEDRA
224,NIR|NEGROS OCCIDENTAL|PULUPANDAN,15737,NIR,NEGROS OCCIDENTAL,PULUPANDAN
225,NIR|NEGROS OCCIDENTAL|SALVADOR BENEDICTO,17432,NIR,NEGROS OCCIDENTAL,SALVADOR BENEDICTO
226,NIR|NEGROS OCCIDENTAL|SAN ENRIQUE,17418,NIR,NEGROS OCCIDENTAL,SAN ENRIQUE
227,NIR|NEGROS OCCIDENTAL|TOBOSO,25886,NIR,NEGROS OCCIDENTAL,TOBOSO
228,NIR|NEGROS OCCIDENTAL|VALLADOLID,22900,NIR,NEGROS OCCIDENTAL,VALLADOLID
229,NIR|NEGROS ORIENTAL|AMLAN,16758,NIR,NEGROS ORIENTAL,AMLAN
230,NIR|NEGROS ORIENTAL|AYUNGON,27600,NIR,NEGROS ORIENTAL,AYUNGON
231,NIR|NEGROS ORIENTAL|BACONG,23117,NIR,NEGROS ORIENTAL,BACONG
232,NIR|NEGROS ORIENTAL|BASAY,17746,NIR,NEGROS ORIENTAL,BASAY
233,NIR|NEGROS ORIENTAL|BINDOY,23579,NIR,NEGROS ORIENTAL,BINDOY
234,NIR|NEGROS ORIENTAL|CITY OF BAIS,54424,NIR,NEGROS ORIENTAL,CITY OF BAIS
235,NIR|NEGROS ORIENTAL|CITY OF BAYAWAN,64568,NIR,NEGROS ORIENTAL,CITY OF BAYAWAN
236,NIR|NEGROS ORIENTAL|CITY OF CANLAON,32709,NIR,NEGROS ORIENTAL,CITY OF CANLAON
237,NIR|NEGROS ORIENTAL|CITY OF DUMAGUETE,79134,NIR,NEGROS ORIENTAL,CITY OF DUMAGUETE
238,NIR|NEGROS ORIENTAL|CITY OF GUIHULNGAN,55343,NIR,NEGROS ORIENTAL,CITY OF GUIHULNGAN
239,NIR|NEGROS ORIENTAL|CITY OF TANJAY,52339,NIR,NEGROS ORIENTAL,CITY OF TANJAY
240,NIR|NEGROS ORIENTAL|DAUIN,19369,NIR,NEGROS ORIENTAL,DAUIN
241,NIR|NEGROS ORIENTAL|JIMALALUD,19793,NIR,NEGROS ORIENTAL,JIMALALUD
242,NIR|NEGROS ORIENTAL|LA LIBERTAD,23437,NIR,NEGROS ORIENTAL,LA LIBERTAD
243,NIR|NEGROS ORIENTAL|MABINAY,46158,NIR,NEGROS ORIENTAL,MABINAY
244,NIR|NEGROS ORIENTAL|MANJUYOD,26345,NIR,NEGROS ORIENTAL,MANJUYOD
245,NIR|NEGROS ORIENTAL|PAMPLONA,25871,NIR,NEGROS ORIENTAL,PAMPLONA
246,NIR|NEGROS ORIENTAL|SANTA CATALINA,39669,NIR,NEGROS ORIENTAL,SANTA CATALINA
247,NIR|NEGROS ORIENTAL|SAN JOSE,15270,NIR,NEGROS ORIENTAL,SAN JOSE
248,NIR|NEGROS ORIENTAL|SIATON,48626,NIR,NEGROS ORIENTAL,SIATON
249,NIR|NEGROS ORIENTAL|SIBULAN,31745,NIR,NEGROS ORIENTAL,SIBULAN
250,NIR|NEGROS ORIENTAL|TAYASAN,22041,NIR,NEGROS ORIENTAL,TAYASAN
251,NIR|NEGROS ORIENTAL|VALENCIA,24820,NIR,NEGROS ORIENTAL,VALENCIA
252,NIR|NEGROS ORIENTAL|VALLEHERMOSO,21617,NIR,NEGROS ORIENTAL,VALLEHERMOSO
253,NIR|NEGROS ORIENTAL|ZAMBOANGUITA,18474,NIR,NEGROS ORIENTAL,ZAMBOANGUITA
254,NIR|SIQUIJOR|ENRIQUE VILLANUEVA,5549,NIR,SIQUIJOR,ENRIQUE VILLANUEVA
255,NIR|SIQUIJOR|LARENA,10899,NIR,SIQUIJOR,LARENA
256,NIR|SIQUIJOR|LAZI,14787,NIR,SIQUIJOR,LAZI
257,NIR|SIQUIJOR|MARIA,10534,NIR,SIQUIJOR,MARIA
258,NIR|SIQUIJOR|SAN JUAN,11600,NIR,SIQUIJOR,SAN JUAN
259,NIR|SIQUIJOR|SIQUIJOR,20358,NIR,SIQUIJOR,SIQUIJOR
260,OAV|ASIA PACIFIC|AUSTRALIA,3206,OAV,ASIA PACIFIC,AUSTRALIA
261,OAV|ASIA PACIFIC|BANGLADESH,249,OAV,ASIA PACIFIC,BANGLADESH
262,OAV|ASIA PACIFIC|BRUNEI,1692,OAV,ASIA PACIFIC,BRUNEI
263,OAV|ASIA PACIFIC|CAMBODIA,846,OAV,ASIA PACIFIC,CAMBODIA
264,OAV|ASIA PACIFIC|CHINA,1082,OAV,ASIA PACIFIC,CHINA
265,OAV|ASIA PACIFIC|HONG KONG,31637,OAV,ASIA PACIFIC,HONG KONG
266,OAV|ASIA PACIFIC|INDIA,84,OAV,ASIA PACIFIC,INDIA
267,OAV|ASIA PACIFIC|INDONESIA,792,OAV,ASIA PACIFIC,INDONESIA
268,OAV|ASIA PACIFIC|JAPAN,5699,OAV,ASIA PACIFIC,JAPAN
269,OAV|ASIA PACIFIC|LAOS,328,OAV,ASIA PACIFIC,LAOS
270,OAV|ASIA PACIFIC|MALAYSIA,2747,OAV,ASIA PACIFIC,MALAYSIA
271,OAV|ASIA PACIFIC|MYANMAR,144,OAV,ASIA PACIFIC,MYANMAR
272,OAV|ASIA PACIFIC|NEW ZEALAND,2277,OAV,ASIA PACIFIC,NEW ZEALAND
273,OAV|ASIA PACIFIC|PAKISTAN,216,OAV,ASIA PACIFIC,PAKISTAN
274,OAV|ASIA PACIFIC|PAPUA NEW GUINEA,1314,OAV,ASIA PACIFIC,PAPUA NEW GUINEA
275,OAV|ASIA PACIFIC|SINGAPORE,21976,OAV,ASIA PACIFIC,SINGAPORE
276,OAV|ASIA PACIFIC|SOUTH KOREA,1987,OAV,ASIA PACIFIC,SOUTH KOREA
277,"OAV|ASIA PACIFIC|TAIWAN, ROC",12978,OAV,ASIA PACIFIC,"TAIWAN, ROC"
278,OAV|ASIA PACIFIC|THAILAND,2609,OAV,ASIA PACIFIC,THAILAND
279,OAV|ASIA PACIFIC|TIMOR-LESTE,277,OAV,ASIA PACIFIC,TIMOR-LESTE
280,OAV|ASIA PACIFIC|VIETNAM,476,OAV,ASIA PACIFIC,VIETNAM
281,OAV|EUROPE|AUSTRIA,489,OAV,EUROPE,AUSTRIA
282,OAV|EUROPE|BELGUIM,730,OAV,EUROPE,BELGUIM
283,OAV|EUROPE|CZECH REPUBLIC,500,OAV,EUROPE,CZECH REPUBLIC
284,OAV|EUROPE|DENMARK,399,OAV,EUROPE,DENMARK
285,OAV|EUROPE|FRANCE,1658,OAV,EUROPE,FRANCE
286,OAV|EUROPE|GERMANY,2480,OAV,EUROPE,GERMANY
287,OAV|EUROPE|GREECE,1339,OAV,EUROPE,GREECE
288,OAV|EUROPE|HOLY SEE,169,OAV,EUROPE,HOLY SEE
289,OAV|EUROPE|HUNGARY,343,OAV,EUROPE,HUNGARY
290,OAV|EUROPE|ITALY,5950,OAV,EUROPE,ITALY
291,OAV|EUROPE|NORWAY,199,OAV,EUROPE,NORWAY
292,OAV|EUROPE|POLAND,893,OAV,EUROPE,POLAND
293,OAV|EUROPE|PORTUGAL,395,OAV,EUROPE,PORTUGAL
294,OAV|EUROPE|SPAIN,4856,OAV,EUROPE,SPAIN
295,OAV|EUROPE|SWEDEN,610,OAV,EUROPE,SWEDEN
296,OAV|EUROPE|SWITZERLAND,1422,OAV,EUROPE,SWITZERLAND
297,OAV|EUROPE|THE NETHERLANDS,516,OAV,EUROPE,THE NETHERLANDS
298,OAV|EUROPE|TÜRKIYE,862,OAV,EUROPE,TÜRKIYE
299,OAV|EUROPE|UNITED KINGDOM OF GREAT BRITAIN,4151,OAV,EUROPE,UNITED KINGDOM OF GREAT BRITAIN
300,OAV|MIDDLE EAST AND AFRICAS|BAHRAIN,4554,OAV,MIDDLE EAST AND AFRICAS,BAHRAIN
301,OAV|MIDDLE EAST AND AFRICAS|EGYPT,314,OAV,MIDDLE EAST AND AFRICAS,EGYPT
302,OAV|MIDDLE EAST AND AFRICAS|ISRAEL,3397,OAV,MIDDLE EAST AND AFRICAS,ISRAEL
303,OAV|MIDDLE EAST AND AFRICAS|JORDAN,860,OAV,MIDDLE EAST AND AFRICAS,JORDAN
304,OAV|MIDDLE EAST AND AFRICAS|KENYA,170,OAV,MIDDLE EAST AND AFRICAS,KENYA
305,OAV|MIDDLE EAST AND AFRICAS|KUWAIT,7323,OAV,MIDDLE EAST AND AFRICAS,KUWAIT
306,OAV|MIDDLE EAST AND AFRICAS|LEBANON,1918,OAV,MIDDLE EAST AND AFRICAS,LEBANON
307,OAV|MIDDLE EAST AND AFRICAS|LIBYA,339,OAV,MIDDLE EAST AND AFRICAS,LIBYA
308,OAV|MIDDLE EAST AND AFRICAS|MOROCCO,178,OAV,MIDDLE EAST AND AFRICAS,MOROCCO
309,OAV|MIDDLE EAST AND AFRICAS|NIGERIA,367,OAV,MIDDLE EAST AND AFRICAS,NIGERIA
310,OAV|MIDDLE EAST AND AFRICAS|OMAN,2314,OAV,MIDDLE EAST AND AFRICAS,OMAN
311,OAV|MIDDLE EAST AND AFRICAS|QATAR,10418,OAV,MIDDLE EAST AND AFRICAS,QATAR
312,OAV|MIDDLE EAST AND AFRICAS|SAUDI ARABIA,17882,OAV,MIDDLE EAST AND AFRICAS,SAUDI ARABIA
313,OAV|MIDDLE EAST AND AFRICAS|SOUTH AFRICA,360,OAV,MIDDLE EAST AND AFRICAS,SOUTH AFRICA
314,OAV|MIDDLE EAST AND AFRICAS|UNITED ARAB EMIRATES,37976,OAV,MIDDLE EAST AND AFRICAS,UNITED ARAB EMIRATES
315,OAV|NORTH AND LATIN AMERICAS|ARGENTINA,78,OAV,NORTH AND LATIN AMERICAS,ARGENTINA
316,OAV|NORTH AND LATIN AMERICAS|BRAZIL,231,OAV,NORTH AND LATIN AMERICAS,BRAZIL
317,OAV|NORTH AND LATIN AMERICAS|CANADA,7912,OAV,NORTH AND LATIN AMERICAS,CANADA
318,OAV|NORTH AND LATIN AMERICAS|CHILE,378,OAV,NORTH AND LATIN AMERICAS,CHILE
319,OAV|NORTH AND LATIN AMERICAS|MEXICO,235,OAV,NORTH AND LATIN AMERICAS,MEXICO
320,OAV|NORTH AND LATIN AMERICAS|UNITED STATES OF AMERICA,9806,OAV,NORTH AND LATIN AMERICAS,UNITED STATES OF AMERICA
321,REGION III|AURORA|BALER,22158,REGION III,AURORA,BALER
322,REGION III|AURORA|CASIGURAN,13641,REGION III,AURORA,CASIGURAN
323,REGION III|AURORA|DILASAG,10050,REGION III,AURORA,DILASAG
324,REGION III|AURORA|DINALUNGAN,7949,REGION III,AURORA,DINALUNGAN
325,REGION III|AURORA|DINGALAN,16931,REGION III,AURORA,DINGALAN
326,REGION III|AURORA|DIPACULAO,17871,REGION III,AURORA,DIPACULAO
327,REGION III|AURORA|MARIA AURORA,23118,REGION III,AURORA,MARIA AURORA
328,REGION III|AURORA|SAN LUIS,16757,REGION III,AURORA,SAN LUIS
329,REGION III|BATAAN|ABUCAY,26401,REGION III,BATAAN,ABUCAY
330,REGION III|BATAAN|BAGAC,21181,REGION III,BATAAN,BAGAC
331,REGION III|BATAAN|CITY OF BALANGA,60582,REGION III,BATAAN,CITY OF BALANGA
332,REGION III|BATAAN|DINALUPIHAN,64079,REGION III,BATAAN,DINALUPIHAN
333,REGION III|BATAAN|HERMOSA,42046,REGION III,BATAAN,HERMOSA
334,REGION III|BATAAN|LIMAY,52067,REGION III,BATAAN,LIMAY
335,REGION III|BATAAN|MARIVELES,79222,REGION III,BATAAN,MARIVELES
336,REGION III|BATAAN|MORONG,21345,REGION III,BATAAN,MORONG
337,REGION III|BATAAN|ORANI,41870,REGION III,BATAAN,ORANI
338,REGION III|BATAAN|ORION,35020,REGION III,BATAAN,ORION
339,REGION III|BATAAN|PILAR,25507,REGION III,BATAAN,PILAR
340,REGION III|BATAAN|SAMAL,26093,REGION III,BATAAN,SAMAL
341,REGION III|BULACAN|ANGAT,38246,REGION III,BULACAN,ANGAT
342,REGION III|BULACAN|BALAGTAS,48673,REGION III,BULACAN,BALAGTAS
343,REGION III|BULACAN|BOCAUE,64389,REGION III,BULACAN,BOCAUE
344,REGION III|BULACAN|BULACAN,47563,REGION III,BULACAN,BULACAN
345,REGION III|BULACAN|BUSTOS,43928,REGION III,BULACAN,BUSTOS
346,REGION III|BULACAN|CALUMPIT,61921,REGION III,BULACAN,CALUMPIT
347,REGION III|BULACAN|CITY OF BALIWAG,98087,REGION III,BULACAN,CITY OF BALIWAG
348,REGION III|BULACAN|CITY OF MALOLOS,113928,REGION III,BULACAN,CITY OF MALOLOS
349,REGION III|BULACAN|CITY OF MEYCAUAYAN,115760,REGION III,BULACAN,CITY OF MEYCAUAYAN
350,REGION III|BULACAN|CITY OF SAN JOSE DEL MONTE,255238,REGION III,BULACAN,CITY OF SAN JOSE DEL MONTE
351,REGION III|BULACAN|DOÑA REMEDIOS TRINIDAD,23817,REGION III,BULACAN,DOÑA REMEDIOS TRINIDAD
352,REGION III|BULACAN|GUIGUINTO,63940,REGION III,BULACAN,GUIGUINTO
353,REGION III|BULACAN|HAGONOY,67311,REGION III,BULACAN,HAGONOY
354,REGION III|BULACAN|MARILAO,102457,REGION III,BULACAN,MARILAO
355,REGION III|BULACAN|NORZAGARAY,68053,REGION III,BULACAN,NORZAGARAY
356,REGION III|BULACAN|OBANDO,28074,REGION III,BULACAN,OBANDO
357,REGION III|BULACAN|PANDI,90269,REGION III,BULACAN,PANDI
358,REGION III|BULACAN|PAOMBONG,31398,REGION III,BULACAN,PAOMBONG
359,REGION III|BULACAN|PLARIDEL,57454,REGION III,BULACAN,PLARIDEL
360,REGION III|BULACAN|PULILAN,59786,REGION III,BULACAN,PULILAN
361,REGION III|BULACAN|SANTA MARIA,136655,REGION III,BULACAN,SANTA MARIA
362,REGION III|BULACAN|SAN ILDEFONSO,77565,REGION III,BULACAN,SAN ILDEFONSO
363,REGION III|BULACAN|SAN MIGUEL,92325,REGION III,BULACAN,SAN MIGUEL
364,REGION III|BULACAN|SAN RAFAEL,60162,REGION III,BULACAN,SAN RAFAEL
365,REGION III|NUEVA ECIJA|ALIAGA,44805,REGION III,NUEVA ECIJA,ALIAGA
366,REGION III|NUEVA ECIJA|BONGABON,43598,REGION III,NUEVA ECIJA,BONGABON
367,REGION III|NUEVA ECIJA|CABIAO,53916,REGION III,NUEVA ECIJA,CABIAO
368,REGION III|NUEVA ECIJA|CARRANGLAN,22240,REGION III,NUEVA ECIJA,CARRANGLAN
369,REGION III|NUEVA ECIJA|CITY OF CABANATUAN,196799,REGION III,NUEVA ECIJA,CITY OF CABANATUAN
370,REGION III|NUEVA ECIJA|CITY OF GAPAN,84019,REGION III,NUEVA ECIJA,CITY OF GAPAN
371,REGION III|NUEVA ECIJA|CITY OF PALAYAN,27880,REGION III,NUEVA ECIJA,CITY OF PALAYAN
372,REGION III|NUEVA ECIJA|CUYAPO,38083,REGION III,NUEVA ECIJA,CUYAPO
373,REGION III|NUEVA ECIJA|GABALDON,22671,REGION III,NUEVA ECIJA,GABALDON
374,REGION III|NUEVA ECIJA|GENERAL MAMERTO NATIVIDAD,28221,REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD
375,REGION III|NUEVA ECIJA|GENERAL TINIO,35586,REGION III,NUEVA ECIJA,GENERAL TINIO
376,REGION III|NUEVA ECIJA|GUIMBA,67736,REGION III,NUEVA ECIJA,GUIMBA
377,REGION III|NUEVA ECIJA|JAEN,48062,REGION III,NUEVA ECIJA,JAEN
378,REGION III|NUEVA ECIJA|LAUR,23012,REGION III,NUEVA ECIJA,LAUR
379,REGION III|NUEVA ECIJA|LICAB,14127,REGION III,NUEVA ECIJA,LICAB
380,REGION III|NUEVA ECIJA|LLANERA,23782,REGION III,NUEVA ECIJA,LLANERA
381,REGION III|NUEVA ECIJA|LUPAO,27051,REGION III,NUEVA ECIJA,LUPAO
382,REGION III|NUEVA ECIJA|NAMPICUAN,10145,REGION III,NUEVA ECIJA,NAMPICUAN
383,REGION III|NUEVA ECIJA|PANTABANGAN,20902,REGION III,NUEVA ECIJA,PANTABANGAN
384,REGION III|NUEVA ECIJA|PEÑARANDA,22637,REGION III,NUEVA ECIJA,PEÑARANDA
385,REGION III|NUEVA ECIJA|QUEZON,19118,REGION III,NUEVA ECIJA,QUEZON
386,REGION III|NUEVA ECIJA|RIZAL,31120,REGION III,NUEVA ECIJA,RIZAL
387,REGION III|NUEVA ECIJA|SANTA ROSA,46694,REGION III,NUEVA ECIJA,SANTA ROSA
388,REGION III|NUEVA ECIJA|SANTO DOMINGO,30199,REGION III,NUEVA ECIJA,SANTO DOMINGO
389,REGION III|NUEVA ECIJA|SAN ANTONIO,47476,REGION III,NUEVA ECIJA,SAN ANTONIO
390,REGION III|NUEVA ECIJA|SAN ISIDRO,30065,REGION III,NUEVA ECIJA,SAN ISIDRO
391,REGION III|NUEVA ECIJA|SAN JOSE CITY,88654,REGION III,NUEVA ECIJA,SAN JOSE CITY
392,REGION III|NUEVA ECIJA|SAN LEONARDO,37199,REGION III,NUEVA ECIJA,SAN LEONARDO
393,REGION III|NUEVA ECIJA|SCIENCE CITY OF MUÑOZ,47712,REGION III,NUEVA ECIJA,SCIENCE CITY OF MUÑOZ
394,REGION III|NUEVA ECIJA|TALAVERA,73355,REGION III,NUEVA ECIJA,TALAVERA
395,REGION III|NUEVA ECIJA|TALUGTUG,15124,REGION III,NUEVA ECIJA,TALUGTUG
396,REGION III|NUEVA ECIJA|ZARAGOZA,27314,REGION III,NUEVA ECIJA,ZARAGOZA
397,REGION III|PAMPANGA|APALIT,55001,REGION III,PAMPANGA,APALIT
398,REGION III|PAMPANGA|ARAYAT,70120,REGION III,PAMPANGA,ARAYAT
399,REGION III|PAMPANGA|BACOLOR,40801,REGION III,PAMPANGA,BACOLOR
400,REGION III|PAMPANGA|CANDABA,73143,REGION III,PAMPANGA,CANDABA
401,REGION III|PAMPANGA|CITY OF ANGELES,167529,REGION III,PAMPANGA,CITY OF ANGELES
402,REGION III|PAMPANGA|CITY OF SAN FERNANDO,179143,REGION III,PAMPANGA,CITY OF SAN FERNANDO
403,REGION III|PAMPANGA|FLORIDABLANCA,65154,REGION III,PAMPANGA,FLORIDABLANCA
404,REGION III|PAMPANGA|GUAGUA,55197,REGION III,PAMPANGA,GUAGUA
405,REGION III|PAMPANGA|LUBAO,78968,REGION III,PAMPANGA,LUBAO
406,REGION III|PAMPANGA|MABALACAT CITY,123578,REGION III,PAMPANGA,MABALACAT CITY
407,REGION III|PAMPANGA|MACABEBE,36367,REGION III,PAMPANGA,MACABEBE
408,REGION III|PAMPANGA|MAGALANG,71454,REGION III,PAMPANGA,MAGALANG
409,REGION III|PAMPANGA|MASANTOL,36807,REGION III,PAMPANGA,MASANTOL
410,REGION III|PAMPANGA|MEXICO,88991,REGION III,PAMPANGA,MEXICO
411,REGION III|PAMPANGA|MINALIN,26460,REGION III,PAMPANGA,MINALIN
412,REGION III|PAMPANGA|PORAC,68975,REGION III,PAMPANGA,PORAC
413,REGION III|PAMPANGA|SANTA ANA,31806,REGION III,PAMPANGA,SANTA ANA
414,REGION III|PAMPANGA|SANTA RITA,25200,REGION III,PAMPANGA,SANTA RITA
415,REGION III|PAMPANGA|SAN LUIS,33106,REGION III,PAMPANGA,SAN LUIS
416,REGION III|PAMPANGA|SAN SIMON,39125,REGION III,PAMPANGA,SAN SIMON
417,REGION III|PAMPANGA|SASMUAN,20995,REGION III,PAMPANGA,SASMUAN
418,REGION III|PAMPANGA|STO. TOMAS,29900,REGION III,PAMPANGA,STO. TOMAS
419,REGION III|TARLAC|ANAO,7561,REGION III,TARLAC,ANAO
420,REGION III|TARLAC|BAMBAN,40545,REGION III,TARLAC,BAMBAN
421,REGION III|TARLAC|CAMILING,46452,REGION III,TARLAC,CAMILING
422,REGION III|TARLAC|CAPAS,76795,REGION III,TARLAC,CAPAS
423,REGION III|TARLAC|CITY OF TARLAC,205041,REGION III,TARLAC,CITY OF TARLAC
424,REGION III|TARLAC|CONCEPCION,99919,REGION III,TARLAC,CONCEPCION
425,REGION III|TARLAC|GERONA,54789,REGION III,TARLAC,GERONA
426,REGION III|TARLAC|LA PAZ,40592,REGION III,TARLAC,LA PAZ
427,REGION III|TARLAC|MAYANTOC,19016,REGION III,TARLAC,MAYANTOC
428,REGION III|TARLAC|MONCADA,35117,REGION III,TARLAC,MONCADA
429,REGION III|TARLAC|PANIQUI,56868,REGION III,TARLAC,PANIQUI
430,REGION III|TARLAC|PURA,16187,REGION III,TARLAC,PURA
431,REGION III|TARLAC|RAMOS,14450,REGION III,TARLAC,RAMOS
432,REGION III|TARLAC|SANTA IGNACIA,29709,REGION III,TARLAC,SANTA IGNACIA
433,REGION III|TARLAC|SAN CLEMENTE,8785,REGION III,TARLAC,SAN CLEMENTE
434,REGION III|TARLAC|SAN JOSE,21103,REGION III,TARLAC,SAN JOSE
435,REGION III|TARLAC|SAN MANUEL,15708,REGION III,TARLAC,SAN MANUEL
436,REGION III|TARLAC|VICTORIA,37968,REGION III,TARLAC,VICTORIA
437,REGION III|ZAMBALES|BOTOLAN,41382,REGION III,ZAMBALES,BOTOLAN
438,REGION III|ZAMBALES|CABANGAN,17220,REGION III,ZAMBALES,CABANGAN
439,REGION III|ZAMBALES|CANDELARIA,17882,REGION III,ZAMBALES,CANDELARIA
440,REGION III|ZAMBALES|CASTILLEJOS,29346,REGION III,ZAMBALES,CASTILLEJOS
441,REGION III|ZAMBALES|CITY OF OLONGAPO,94328,REGION III,ZAMBALES,CITY OF OLONGAPO
442,REGION III|ZAMBALES|IBA,32731,REGION III,ZAMBALES,IBA
443,REGION III|ZAMBALES|MASINLOC,35061,REGION III,ZAMBALES,MASINLOC
444,REGION III|ZAMBALES|PALAUIG,25412,REGION III,ZAMBALES,PALAUIG
445,REGION III|ZAMBALES|SANTA CRUZ,37560,REGION III,ZAMBALES,SANTA CRUZ
446,REGION III|ZAMBALES|SAN ANTONIO,21106,REGION III,ZAMBALES,SAN ANTONIO
447,REGION III|ZAMBALES|SAN FELIPE,13933,REGION III,ZAMBALES,SAN FELIPE
448,REGION III|ZAMBALES|SAN MARCELINO,20560,REGION III,ZAMBALES,SAN MARCELINO
449,REGION III|ZAMBALES|SAN NARCISO,17053,REGION III,ZAMBALES,SAN NARCISO
450,REGION III|ZAMBALES|SUBIC,54903,REGION III,ZAMBALES,SUBIC
451,REGION II|BATANES|BASCO,5114,REGION II,BATANES,BASCO
452,REGION II|BATANES|ITBAYAT,1726,REGION II,BATANES,ITBAYAT
453,REGION II|BATANES|IVANA,1045,REGION II,BATANES,IVANA
454,REGION II|BATANES|MAHATAO,1319,REGION II,BATANES,MAHATAO
455,REGION II|BATANES|SABTANG,1236,REGION II,BATANES,SABTANG
456,REGION II|BATANES|UYUGAN,1048,REGION II,BATANES,UYUGAN
457,REGION II|CAGAYAN|ABULUG,18423,REGION II,CAGAYAN,ABULUG
458,REGION II|CAGAYAN|ALCALA,21355,REGION II,CAGAYAN,ALCALA
459,REGION II|CAGAYAN|ALLACAPAN,18392,REGION II,CAGAYAN,ALLACAPAN
460,REGION II|CAGAYAN|AMULUNG,29179,REGION II,CAGAYAN,AMULUNG
461,REGION II|CAGAYAN|APARRI,33761,REGION II,CAGAYAN,APARRI
462,REGION II|CAGAYAN|BAGGAO,43395,REGION II,CAGAYAN,BAGGAO
463,REGION II|CAGAYAN|BALLESTEROS,18931,REGION II,CAGAYAN,BALLESTEROS
464,REGION II|CAGAYAN|BUGUEY,16545,REGION II,CAGAYAN,BUGUEY
465,REGION II|CAGAYAN|CALAYAN,8538,REGION II,CAGAYAN,CALAYAN
466,REGION II|CAGAYAN|CAMALANIUGAN,14413,REGION II,CAGAYAN,CAMALANIUGAN
467,REGION II|CAGAYAN|CLAVERIA,18361,REGION II,CAGAYAN,CLAVERIA
468,REGION II|CAGAYAN|ENRILE,20371,REGION II,CAGAYAN,ENRILE
469,REGION II|CAGAYAN|GATTARAN,30739,REGION II,CAGAYAN,GATTARAN
470,REGION II|CAGAYAN|GONZAGA,24746,REGION II,CAGAYAN,GONZAGA
